,article_name,content,enumeration_in_article,file_id,language_code
101,DIY People and object detection with Jetson and Python,"Clone the repo: make sure that git and cmake are installed, then navigate to your chosen folder and clone the project:",17,4,en
102,DIY People and object detection with Jetson and Python,"Install the development packages: this library builds bindings for each version of Python that is installed on the system. In order to do that, you need to install the following development packages:",18,4,en
103,DIY People and object detection with Jetson and Python,"Configure the build: next, create a build directory and configure the build using cmake:",19,4,en
104,DIY People and object detection with Jetson and Python,Download the models: Jetson Inference provides a model downloader tool that provides several pre-trained networks that you can easily install:,20,4,en
105,DIY People and object detection with Jetson and Python,"Compile the project: finally build the libraries, Python extension bindings and code samples:",21,4,en
106,DIY People and object detection with Jetson and Python,"With Jetson Inference installed, you can start testing some pretrained detection models such as MobileNet, classification models such as GoogleNet, and semantic segmentation models such as Cityscapes. An example for detectNet, the detection object used in detection models, can be accessed with the following .",22,4,en
107,DIY People and object detection with Jetson and Python,"With Jetson Inference installed, you can start testing some pre-trained detection models such as MobileNet, classification models such as GoogleNet, and semantic segmentation models such as Cityscapes. An example of detectNet, the detection object used in detection models, can be accessed in the following .",23,4,en
108,DIY People and object detection with Jetson and Python,"With all remote connections set up and Jetson Inference installed, you can start developing your own computer vision projects in Python. In the next articles, you will see how to create a people detection application using Jetson Inference’s detectNet object, as well as deep learning architectures such as MobileNet and Inception.",24,4,en
109,DIY People and object detection with Jetson and Python,"With all remote connections set up and Jetson Inference installed, you can start developing your Computer Vision projects in Python. In the following articles, you will see how to create a people detection application using Jetson Inference's detectNet object and deep learning architectures such as MobileNet and Inception.",25,4,en
110,Robotics driven by artificial intelligence,"The branch of robotics has advanced significantly over the years, having applications in the industry, domestic services, medical field, among others. However, have you ever wondered why humans are afraid of some robots? Is humanity prepared for robotics driven by artificial intelligence?",0,5,en
111,Robotics driven by artificial intelligence,Take a look at the following images. How do you feel about them? Maybe neutral? Maybe uncomfortable?,1,5,en
112,Robotics driven by artificial intelligence,And what about these? Perhaps the sensations are better than the previous ones.,2,5,en
113,Robotics driven by artificial intelligence,"The sensations people feel with those images, including discomfort and calm, are caused by a strange phenomenon called Uncanny Valley. This concept was first introduced in the 1970s by Mashiro Mori, who attempted to describe his observations and feelings to robots that looked and acted almost like humans. He hypothesized that as robots appear more humanlike, they become more appealing, and people have more empathy with them, but only to a certain point [1]. When we reach that point (uncanny valley), the person's response would abruptly shift from empathy to revulsion, causing a tendency to be scared of the robot or causing feelings of strangeness or a sense of unease [2]. Besides robots, the phenomenon could appear in virtually created characters, such as the new metaverse.",3,5,en
114,Robotics driven by artificial intelligence,"Figure 1 shows the uncanny valley graph. The horizontal axis represents the robot (or virtual character) human likeness, and the vertical axis represents our affinity towards it. Nevertheless, the relation between those parameters is strange as the human likeness increases and becomes more evident when the robot moves.",4,5,en
115,Robotics driven by artificial intelligence,"Nowadays, the usage of robotics in our daily life is booming [3]; however, whole interaction with machines has not been achieved due to the low affinity and empathy between humans and robots. Their limitations lead to an inevitable rejection when interacting in terms of expressing emotions. Therefore, it is a great challenge for this industry to naturally make robots part of the environment without reaching the uncanny valley.",5,5,en
